Age,Education,Default,Balance,Housing,Loan,Duration,Campaign,Pdays,Previous,Poutcome,Deposit,Job_management,Job_blue-collar,Job_technician,Job_admin,Job_services,Job_retired,Job_self-employed,Job_student,Job_umemployed,Job_entrepreneur,Job_housemaid,Married,divorced,Contact_cellular,Contact_telephone,Season_1,Season_2,First half of month
33,3,0,71,0,0,335,3,102,2,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
56,2,0,1938,0,1,229,1,192,4,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30,3,0,5359,0,0,427,1,191,3,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
73,1,0,519,0,0,270,3,133,2,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
28,2,0,-46,1,0,525,1,89,11,failure,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,3,0,1075,0,0,658,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
38,2,0,91,0,0,207,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
28,2,0,598,1,0,177,1,288,2,failure,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37,3,0,1027,1,0,313,1,152,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
47,1,0,235,0,0,136,2,203,1,other,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
60,3,0,2,0,0,228,4,390,2,other,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
42,2,0,4945,1,0,311,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
27,3,0,311,0,0,187,3,322,1,other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
25,2,0,154,0,0,141,1,180,2,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
90,1,0,712,0,0,557,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
29,1,0,7585,0,0,145,2,198,1,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
29,3,0,2489,1,0,355,1,86,5,failure,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
63,2,0,2896,0,0,180,2,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
32,3,0,354,0,0,177,2,133,5,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,3,0,2667,1,0,251,1,181,4,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
42,3,0,144,0,0,148,1,87,4,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
26,3,0,760,1,0,456,2,281,5,success,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
73,2,0,1050,0,0,562,3,181,2,failure,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
26,2,0,5296,0,0,229,1,205,1,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
60,2,0,12980,0,0,115,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
25,2,0,509,0,0,418,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
64,3,0,1644,0,0,341,4,179,4,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
68,1,0,451,0,0,373,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
39,2,0,53,0,0,257,1,394,1,failure,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
40,2,0,334,0,0,219,1,91,6,other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
37,3,0,6771,0,0,319,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
36,2,0,52,1,0,498,2,179,7,success,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
33,3,0,2240,0,0,264,2,278,1,success,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
83,3,0,4761,0,0,659,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
31,3,0,1570,1,0,277,4,286,1,failure,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
64,2,0,588,0,0,409,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
59,2,0,957,0,0,301,1,89,2,success,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
33,3,0,224,0,0,241,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
35,3,0,2161,0,0,139,2,181,3,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
69,1,0,426,0,0,225,1,90,1,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
31,3,0,147,0,0,469,1,181,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
73,1,0,508,0,0,176,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
35,2,0,294,1,0,301,1,90,4,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
28,3,0,1825,0,0,236,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34,3,0,158,0,0,212,3,181,6,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
33,3,0,0,1,0,305,1,326,1,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
36,2,0,4721,0,0,288,2,90,3,success,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
44,1,0,282,0,0,700,2,154,3,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
19,1,0,108,0,0,273,2,182,1,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
28,3,0,187,0,0,295,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
51,1,0,3764,0,0,450,3,181,6,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
52,2,0,1416,0,0,436,2,182,1,success,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
61,2,0,2801,1,1,239,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
39,3,0,494,0,0,106,2,478,3,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
37,2,0,1978,0,0,335,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
80,1,0,155,0,0,290,1,93,2,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
61,2,0,4608,0,0,212,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
72,2,0,951,0,1,229,3,339,1,failure,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
36,3,0,495,0,0,213,3,182,6,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
74,3,0,1843,0,0,192,1,185,2,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
35,2,0,262,0,0,427,1,181,3,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
82,1,0,0,0,0,506,2,195,1,other,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
71,3,0,3561,0,0,577,7,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
38,2,0,465,1,0,180,1,302,3,success,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
38,1,0,76,0,0,261,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53,2,0,1796,0,0,295,1,91,2,success,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
29,3,0,874,1,0,231,1,181,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64,1,0,2140,0,0,881,3,155,2,failure,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
35,2,0,295,0,0,473,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,2,0,304,0,0,237,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
46,3,0,624,0,0,420,1,276,1,other,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
25,2,0,303,0,0,265,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,3,0,273,1,0,910,2,184,4,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59,3,0,3342,0,0,467,2,188,6,other,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35,2,0,1227,0,0,593,4,90,6,other,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,2,0,283,1,0,254,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,3,0,3384,0,0,247,3,187,3,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,3,0,2367,0,0,173,2,181,4,success,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
35,3,0,5958,1,0,215,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60,2,0,3735,0,0,248,1,90,10,success,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54,2,0,2693,0,0,222,1,188,6,other,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
29,3,0,655,0,0,273,1,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,2,0,1681,0,0,128,1,106,2,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28,3,0,866,0,0,191,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,2,0,774,0,0,101,1,421,1,success,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
37,2,0,2678,0,0,156,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
62,3,0,3371,0,0,187,1,178,2,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
57,3,0,10583,0,0,272,1,178,6,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
33,3,0,4176,0,0,288,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,3,0,334,1,0,360,1,326,8,failure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,3,0,393,0,0,281,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,3,0,916,0,0,92,2,90,2,success,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,3,0,832,0,0,433,3,342,1,failure,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
57,3,0,3287,0,0,277,2,337,1,success,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
23,2,0,488,0,0,236,1,92,2,other,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
56,3,0,1947,0,0,110,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,3,0,558,1,0,262,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
80,1,0,235,0,0,577,1,223,3,other,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
47,3,0,288,0,0,193,1,181,1,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
27,2,0,6036,0,0,175,1,181,1,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26,3,0,3,1,1,149,1,350,1,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50,2,0,0,0,0,280,1,184,3,success,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
84,2,0,81204,0,0,390,1,94,3,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
86,1,0,5236,0,0,558,2,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
46,1,0,2466,0,0,216,3,370,1,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
45,2,0,1348,0,1,358,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
60,1,0,7929,0,0,111,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
47,2,0,70,1,0,144,4,374,2,success,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
53,2,0,459,0,0,558,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
54,2,0,2102,1,0,547,1,626,2,failure,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
19,2,0,394,0,0,327,3,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
24,2,0,4126,0,0,907,4,185,7,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
39,3,0,224,0,0,208,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
53,3,0,9001,0,0,170,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
29,1,0,560,0,0,459,1,307,1,failure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30,3,0,102,1,0,470,7,426,3,other,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
32,2,0,1088,1,0,317,1,363,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
33,3,0,562,1,1,196,1,363,1,failure,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
33,3,0,718,1,0,122,1,98,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
57,1,0,230,0,0,177,2,210,3,failure,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
27,3,0,-67,1,0,604,3,236,2,failure,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
55,3,0,3848,1,0,222,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
36,3,0,579,0,0,481,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,3,0,1646,0,0,524,4,206,5,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,2,0,1229,0,0,176,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
25,1,0,129,0,0,176,3,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
49,2,0,197,1,0,223,1,182,2,failure,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
30,3,0,3779,0,0,1093,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,3,0,2016,0,0,232,1,348,1,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
36,3,0,436,0,0,567,1,595,2,failure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
38,3,0,413,0,0,240,1,179,2,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
45,1,0,116,0,0,122,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,1,0,62,0,0,398,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
23,2,0,107,0,0,256,5,181,2,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
38,2,0,497,0,0,173,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
44,1,0,2557,1,0,250,1,181,8,success,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
35,3,0,2646,0,0,133,8,183,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
75,2,0,3771,0,0,185,1,181,2,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
26,3,0,1066,0,0,200,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2,0,1,0,0,159,2,378,3,failure,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
30,3,0,232,0,0,141,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
36,1,0,1177,0,0,330,1,311,4,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
39,2,0,603,0,1,214,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
24,3,0,736,1,0,442,2,246,2,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
22,2,0,129,0,0,218,2,181,1,success,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
36,3,0,-115,1,0,297,4,182,2,other,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
22,3,0,104,0,1,330,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,3,0,589,0,0,125,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
22,1,0,3472,0,0,529,1,181,4,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
57,3,0,2845,1,0,1143,5,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
30,3,0,7529,0,0,175,6,183,1,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55,2,0,309,0,0,167,1,181,3,success,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
38,2,0,0,1,0,162,1,181,5,success,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
39,2,0,1672,1,0,462,1,648,1,failure,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,2,0,1711,0,0,379,3,202,1,success,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,2,0,1295,0,0,476,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,2,0,2046,0,0,595,3,254,1,failure,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
29,3,0,455,0,0,403,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25,1,0,722,0,0,623,2,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
52,2,0,371,1,1,224,2,182,1,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
62,3,0,997,0,0,554,1,304,2,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
40,3,0,206,0,0,499,6,185,4,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
76,2,0,820,0,0,263,4,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
31,2,0,410,0,0,342,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,2,0,1216,1,0,296,1,521,1,failure,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
43,1,0,11115,0,0,291,1,182,3,success,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
73,1,0,796,0,0,888,1,182,3,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
41,3,0,5037,0,0,252,9,185,5,other,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
77,1,0,1780,1,0,361,2,182,5,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
46,1,0,429,1,0,465,2,369,2,success,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
35,2,0,2779,0,0,182,2,186,2,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
26,3,0,222,0,0,192,1,334,1,failure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,2,0,0,1,0,1472,1,192,4,failure,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,3,0,1445,0,0,328,2,143,2,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,3,0,655,0,0,212,1,202,2,success,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,3,0,77,0,0,175,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
63,1,0,115,0,0,325,1,180,7,failure,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
37,2,0,2722,0,0,426,2,179,3,other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
26,3,0,1438,0,0,321,1,449,1,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
54,1,0,140,0,0,473,2,182,2,failure,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
30,2,0,915,1,0,370,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,2,0,1058,0,0,159,3,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
69,2,0,0,0,0,184,2,126,2,other,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
76,1,0,4984,0,0,403,1,182,1,success,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
30,3,0,697,0,0,545,2,181,8,success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64,2,0,4787,0,0,392,1,182,1,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
55,2,0,962,1,0,623,1,181,3,success,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
55,3,0,1320,0,0,387,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
29,3,0,2955,0,0,226,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,3,0,0,0,0,882,1,181,3,success,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
63,1,0,12067,0,0,660,1,191,1,failure,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
45,2,0,3006,0,0,388,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
32,3,0,388,0,0,250,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,3,0,0,1,0,395,3,426,1,other,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
37,2,0,565,0,0,449,1,398,1,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
19,2,0,329,0,0,169,1,190,2,success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
61,2,0,4243,0,0,315,1,182,2,success,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
40,3,0,72,0,0,463,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30,3,0,4328,0,0,262,3,189,11,other,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54,3,0,395,0,0,183,1,183,2,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
49,2,0,0,0,0,551,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
45,2,0,205,0,0,552,1,90,2,success,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
48,2,0,1730,1,0,361,1,89,3,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
60,1,0,5,0,0,494,1,95,2,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
34,2,0,1965,0,0,714,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
29,3,0,19,0,0,268,1,88,4,success,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
77,3,0,7802,0,0,421,1,92,2,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
64,1,0,2352,0,0,153,2,182,11,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
80,1,0,155,0,0,209,1,53,3,success,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
26,3,0,401,0,0,188,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
33,3,0,79,1,0,389,1,195,4,success,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
41,3,0,1646,1,0,258,1,90,7,success,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
28,3,0,437,0,0,338,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,2,0,935,0,0,226,1,99,2,failure,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
29,1,0,2929,0,0,232,1,89,4,other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
72,1,0,2304,0,0,510,4,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
18,1,0,348,0,0,443,4,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
46,2,0,640,1,0,246,1,55,5,success,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
37,3,0,88,0,0,195,1,90,3,other,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
37,3,0,2283,0,0,243,2,98,2,failure,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32,2,0,473,0,1,292,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
51,3,0,0,0,0,662,2,66,2,success,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
77,1,0,397,0,0,300,3,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
35,3,0,62,0,0,226,2,88,4,success,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
